ADDRESS_ID,ADDRESS_TYPE,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,ADDRESS_LINE4,ADDRESS_LINE5,ADDRESS_LINE6,ADDRESS_LINE7,ADDRESS_LINE8,ADDRESS_NO,CONTACT_NO,LANGUAGE_ID,COMPANY_NAME0,COMPANY_NAME1,COMPANY_NAME2,COMPANY_NAME3,ADDRESS_SUP,CO_ENDORSEMENT,STREET,PO_BOX,MAIL_ZIP,MAIL_ZIP_SUP,MAIL_CITY,WHITE_MAIL_STOP,TEL,TEL_STOP,WEBSITE,EMAIL_POOL,GENDER_ID,GENDER,TITLE_ID,TITLE,FIRSTNAME,LASTNAME,LASTNAME2,LASTNAME2_TYPE,NAME_ATTRIBUTE,POSITION,SALUTATION,CANTON,ORGANIZATION_TYPE,COMPANY_FOUNDING,COM_REG_ENTRY,UID_NO,MAIN_ACTIVITY_CODE,MAIN_ACTIVITY_CODE_TEXT,NUM_EMPLOYEE_STAT,LEGAL_FORM_TEXT,SALES_STAT,LINE_SUP,Motorrad
1472,B,L-STOP Deko Fahrschule Arjan,Tösstalstrasse 466,8498 Gibswil,,,,,,3679850,0,1,,L-STOP Deko Fahrschule Arjan,,,,,Tösstalstrasse 466,,8498,0,Gibswil,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Org. ohne def. RF,nicht bestellt,,ja
882,B,Herr,Marc Wahli,wahlidrive,Talstrasse 3,8500 Frauenfeld,,,,1537537,1537538,1,Herr,Marc Wahli,wahlidrive,,,,Talstrasse 3,,8500,0,Frauenfeld,N,nicht bestellt,Y,www.wahlidrive.ch,nicht bestellt,1,Herr,,,Marc,Wahli,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Wahli,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
883,B,Herr,Hans Peter Rohde,Fahrschule afs-rohde.ch,Eibenstrasse 29,8500 Frauenfeld,,,,1537539,1537540,1,Herr,Hans Peter Rohde,Fahrschule afs-rohde.ch,,,,Eibenstrasse 29,,8500,0,Frauenfeld,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Hans Peter,Rohde,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Rohde,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
296,B,Klubschule Migros,Bahnhofstrasse 70-72,8500 Frauenfeld,,,,,,637882,0,1,,Klubschule Migros,,,,,Bahnhofstrasse 70-72,,8500,0,Frauenfeld,N,nicht bestellt,N,www.migros.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,,853200B,Handelsschulen,20-49,NDL ohne HR,nicht bestellt,,ja
881,B,Herr,Marco Ritter,Autofahrschule,Im Baumgarten 15,8500 Frauenfeld,,,,1537531,1537532,1,Herr,Marco Ritter,Autofahrschule,,,,Im Baumgarten 15,,8500,0,Frauenfeld,N,nicht bestellt,Y,www.fahrschule-ritter.ch,nicht bestellt,1,Herr,,,Marco,Ritter,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Ritter,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
2001,B,Fahrschule Dauti,Sonnenhofstrasse 1,8500 Frauenfeld,,,,,,5722241,0,1,,Fahrschule Dauti,,,,,Sonnenhofstrasse 1,,8500,0,Frauenfeld,N,nicht bestellt,N,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-171.452.770,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1619,B,Herr,Gjevit Shala,Transporte & Fahrschule,Rietweiherweg 8B,8500 Frauenfeld,,,,4095259,4095434,1,Herr,Gjevit Shala,Transporte & Fahrschule,,,,Rietweiherweg 8B,,8500,0,Frauenfeld,N,nicht bestellt,N,,nicht bestellt,1,Herr,,,Gjevit,Shala,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Shala,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-293.268.519,494100,Strassenverkehr Gütertransport,01-Sep,Einzelfirma,nicht bestellt,,nein
1529,B,Frau,Linda Sandmeier,Fahrausbildung,Heimstrasse 23,8500 Frauenfeld,,,,3829078,3829204,1,Frau,Linda Sandmeier,Fahrausbildung,,,,Heimstrasse 23,,8500,0,Frauenfeld,N,nicht bestellt,N,www.fahrlehrerin.ch,nicht bestellt,2,Frau,,,Linda,Sandmeier,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Sandmeier,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1591,B,Andi Spaltenstein,Let-us-drive.ch,Herr Andreas Spaltenstein,Talstrasse 3,8500 Frauenfeld,,,,4011275,4011380,1,,Andi Spaltenstein,Let-us-drive.ch,,,,Talstrasse 3,,8500,0,Frauenfeld,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Andreas,Spaltenstein,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Spaltenstein,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-483.022.509,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1731,B,Fahrschule RUFER GmbH,Frau Maja Rufer,Zürcherstrasse 350,8500 Frauenfeld,,,,,4128770,4128913,1,,Fahrschule RUFER GmbH,,,,,Zürcherstrasse 350,,8500,0,Frauenfeld,N,nicht bestellt,Y,www.fahrschule-rufer.ch,nicht bestellt,2,Frau,,,Maja,Rufer,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Rufer,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-242.320.204,855300A,Autofahrschulen,01-Sep,GmbH,nicht bestellt,,ja
1853,B,Herr,Mario Mangold,Fahrschule,Juchstrasse 25,8500 Frauenfeld,,,,4346330,4346373,1,Herr,Mario Mangold,Fahrschule,,,,Juchstrasse 25,,8500,0,Frauenfeld,N,nicht bestellt,Y,www.fahrschule-mangold.ch,nicht bestellt,1,Herr,,,Mario,Mangold,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Mangold,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1476,B,Herr,Tobias List,Fahrschule,Zürcherstrasse 114b,8500 Frauenfeld,,,,3679909,3680142,1,Herr,Tobias List,Fahrschule,,,,Zürcherstrasse 114b,,8500,0,Frauenfeld,N,nicht bestellt,Y,www.fahrschule-list.ch,nicht bestellt,1,Herr,,,Tobias,List,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr List,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
331,B,Herr,Roland Huber,Fahrschule,Unterer Chruchenberg 32,8505 Pfyn,,,,668769,773043,1,Herr,Roland Huber,Fahrschule,,,,Unterer Chruchenberg 32,,8505,0,Pfyn,N,nicht bestellt,N,,nicht bestellt,1,Herr,,,Roland,Huber,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Huber,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
870,B,Herr,Antonio Carrillo,Autofahrschule,Unterer Chruchenberg 16,8505 Pfyn,,,,1537107,1537108,1,Herr,Antonio Carrillo,Autofahrschule,,,,Unterer Chruchenberg 16,,8505,0,Pfyn,N,nicht bestellt,N,,nicht bestellt,1,Herr,,,Antonio,Carrillo,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Carrillo,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1132,B,Jürg &Yvonne Gasser,Gasser Fahrschule,Frau Yvonne Gasser,Eugerswilerstrasse 4,8508 Homburg,,,,2756105,2756248,1,,Jürg &Yvonne Gasser,Gasser Fahrschule,,,,Eugerswilerstrasse 4,,8508,0,Homburg,N,nicht bestellt,Y,,nicht bestellt,2,Frau,,,Yvonne,Gasser,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Gasser,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-108.085.851,855300,Autofahrschulen & Flugschulen,01-Sep,& Co Kollektivges.,nicht bestellt,,ja
1322,B,Herr,Stephan Turba,Auto- & Motorradfahrschule,Hauptstrasse 18,8512 Lustdorf,,,,3186328,3186394,1,Herr,Stephan Turba,Auto- & Motorradfahrschule,,,,Hauptstrasse 18,,8512,2,Lustdorf,N,nicht bestellt,Y,www.turba.ch,nicht bestellt,1,Herr,,,Stephan,Turba,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Turba,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
880,B,Herr,Daniel Meier,Autofahrschule,Geerenstrasse 6,8536 Hüttwilen,,,,1537526,1537527,1,Herr,Daniel Meier,Autofahrschule,,,,Geerenstrasse 6,,8536,0,Hüttwilen,N,nicht bestellt,Y,www.drive-easy.ch,nicht bestellt,1,Herr,,,Daniel,Meier,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Meier,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1695,B,Herr,Stefano Santamaria,Fahrschule Santamaria,Wannenstrasse 4,8542 Wiesendangen,,,,4105062,4105120,1,Herr,Stefano Santamaria,Fahrschule Santamaria,,,,Wannenstrasse 4,,8542,0,Wiesendangen,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Stefano,Santamaria,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Santamaria,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
118,B,Herr,Milenko Vujko,Autofahrschule,Ritterweg 9,8544 Attikon,,,,430508,319042,1,Herr,Milenko Vujko,Autofahrschule,,,,Ritterweg 9,,8544,0,Attikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Milenko,Vujko,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Vujko,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
872,B,Herr,Urs Bestler,Fahrschule TG-West,Alte Landstrasse 17b,8546 Islikon,,,,1537114,1537115,1,Herr,Urs Bestler,Fahrschule TG-West,,,,Alte Landstrasse 17b,,8546,0,Islikon,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Urs,Bestler,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Bestler,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1196,B,Herr,Rolf Bissegger,Fahrschule,Rosenhubenstrasse 1,8547 Gachnang,,,,3140875,3141006,1,Herr,Rolf Bissegger,Fahrschule,,,,Rosenhubenstrasse 1,,8547,0,Gachnang,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Rolf,Bissegger,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Bissegger,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1116,B,Herr,Erich Wagner,Fahrschule 4you,Bergwisstrasse 15,8548 Ellikon an der Thur,,,,2554224,2554226,1,Herr,Erich Wagner,Fahrschule 4you,,,,Bergwisstrasse 15,,8548,0,Ellikon an der Thur,N,nicht bestellt,Y,www.fahrschule4you.ch,nicht bestellt,1,Herr,,,Erich,Wagner,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Wagner,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
876,B,Herr,Adrian Kämpf,Autofahrschule,Steckbornerstrasse 9,8555 Müllheim Dorf,,,,1537122,1537123,1,Herr,Adrian Kämpf,Autofahrschule,,,,Steckbornerstrasse 9,,8555,0,Müllheim Dorf,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Adrian,Kämpf,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Kämpf,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
518,B,Trigan Weiterbildung GmbH,Frau Petra Schäfer,Kreuzlingerstrasse 6,8555 Müllheim Dorf,,,,,995079,4478242,1,,Trigan Weiterbildung GmbH,,,,,Kreuzlingerstrasse 6,,8555,0,Müllheim Dorf,N,nicht bestellt,Y,www.trigan-weiterbildung.ch,nicht bestellt,2,Frau,,,Petra,Schäfer,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Schäfer,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-100.207.429,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
1271,B,Herr,Bruno Gutjahr,Staplerfahrschule,Grüneckstrasse,8555 Müllheim Dorf,,,,3182676,3182733,1,Herr,Bruno Gutjahr,Staplerfahrschule,,,,Grüneckstrasse,,8555,0,Müllheim Dorf,N,nicht bestellt,N,www.brunogutjahr.ch,nicht bestellt,1,Herr,,,Bruno,Gutjahr,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Gutjahr,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1572,B,Altras Media GmbH,Frau Séverine Schmitt,Im Unterdorf 3,8564 Hattenhausen,,,,,3948750,3989228,1,,Altras Media GmbH,,,,,Im Unterdorf 3,,8564,7,Hattenhausen,N,nicht bestellt,N,www.altras-media.ch,nicht bestellt,2,Frau,,,Séverine,Schmitt,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Schmitt,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-443.940.534,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,nein
983,B,Verkehrssicherheitszentrum,Thurgau AG,Herr Christos Papadopoulos,Dufourstrasse 76,8570 Weinfelden,,,,1607647,4974042,1,,Verkehrssicherheitszentrum,Thurgau AG,,,,Dufourstrasse 76,,8570,0,Weinfelden,N,nicht bestellt,N,www.vsztg.ch,nicht bestellt,1,Herr,,,Christos,Papadopoulos,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Papadopoulos,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-112.286.482,711203,Ingenieurbüros divers,01-Sep,AG,nicht bestellt,,ja
474,B,Herr,Benno Danuser,Beda Fahrschule,Frauenfelderstrasse 48,8570 Weinfelden,,,,671595,773848,1,Herr,Benno Danuser,Beda Fahrschule,,,,Frauenfelderstrasse 48,,8570,0,Weinfelden,N,nicht bestellt,N,www.fahrschule-beda.ch,nicht bestellt,1,Herr,,,Benno,Danuser,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Danuser,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
869,B,Herr,Paul Bühler,Autofahrschule,Nelkenstrasse 6,8570 Weinfelden,,,,1537105,1537106,1,Herr,Paul Bühler,Autofahrschule,,,,Nelkenstrasse 6,,8570,0,Weinfelden,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Paul,Bühler,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Bühler,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1215,B,Herr,Walter Zwyssig,AMZ Auto- & Motorradfahrschule,Bahnhofstrasse 7,8570 Weinfelden,,,,3155933,3155956,1,Herr,Walter Zwyssig,AMZ Auto- & Motorradfahrschule,,,,Bahnhofstrasse 7,,8570,0,Weinfelden,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Walter,Zwyssig,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Zwyssig,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
873,B,Herr,Richard Felber,Auto-& Motorradfahrschule,Höhenweg 2,8573 Alterswilen,,,,1537116,1537117,1,Herr,Richard Felber,Auto-& Motorradfahrschule,,,,Höhenweg 2,,8573,2,Alterswilen,N,nicht bestellt,Y,www.fahrschule-felber.ch,nicht bestellt,1,Herr,,,Richard,Felber,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Felber,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1264,B,Herr,Bojan Jamnik,Fahrschule,Obstgarten 5,8574 Oberhofen TG,,,,3182669,3182728,1,Herr,Bojan Jamnik,Fahrschule,,,,Obstgarten 5,,8574,2,Oberhofen TG,N,nicht bestellt,Y,www.bj-fahrschule.ch,nicht bestellt,1,Herr,,,Bojan,Jamnik,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Jamnik,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1220,B,Benno Danuser,Beda Fahrschule,Oberfeldstrasse 10,8575 Bürglen TG,,,,,3155941,0,1,,Benno Danuser,Beda Fahrschule,,,,Oberfeldstrasse 10,,8575,0,Bürglen TG,N,nicht bestellt,Y,www.fahrschule-beda.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,ja
38,B,M. Büchler AG,Autofahrschule,Säntisstrasse 7,8580 Amriswil,,,,,115233,0,1,,M. Büchler AG,Autofahrschule,,,,Säntisstrasse 7,,8580,0,Amriswil,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
283,B,Herr,Roman Schönenberger,Autofahrschule,Romanshornerstrasse 29a,8580 Amriswil,,,,613970,756509,1,Herr,Roman Schönenberger,Autofahrschule,,,,Romanshornerstrasse 29a,,8580,0,Amriswil,N,nicht bestellt,Y,www.fahren-sie-gut.ch,nicht bestellt,1,Herr,,,Roman,Schönenberger,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,Sehr geehrter Herr Schönenberger,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-107.450.391,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
2024,B,"Fahrschule 91, Nrecaj Arlind",Säntisstrasse 13b,8580 Amriswil,,,,,,5731338,0,1,,"Fahrschule 91, Nrecaj Arlind",,,,,Säntisstrasse 13b,,8580,0,Amriswil,N,nicht bestellt,N,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-395.787.280,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
2000,B,Verkehrspraxis Esati,Rütistrasse 28,8580 Amriswil,,,,,,5721843,0,1,,Verkehrspraxis Esati,,,,,Rütistrasse 28,,8580,0,Amriswil,N,nicht bestellt,N,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-293.976.639,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1474,B,Autofahrschule Büchler,Sommeriweg 1,8580 Amriswil,,,,,,3679888,0,1,,Autofahrschule Büchler,,,,,Sommeriweg 1,,8580,0,Amriswil,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
1500,B,Herr,Özkan Ünsal,Fahrschule,Untere Grenzstrasse 9,8580 Amriswil,,,,3760893,3760922,1,Herr,Özkan Ünsal,Fahrschule,,,,Untere Grenzstrasse 9,,8580,0,Amriswil,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Özkan,Ünsal,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Ünsal,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-438.018.683,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1236,B,Frau,Lea Wolfensberger,Fahrschule,Kirchweg 6,8580 Sommeri,,,,3164171,3164218,1,Frau,Lea Wolfensberger,Fahrschule,,,,Kirchweg 6,,8580,3,Sommeri,N,nicht bestellt,Y,www.fahrschule-wolfensberger.ch,nicht bestellt,2,Frau,,,Lea,Wolfensberger,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Wolfensberger,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1237,B,Frau,Luana Naef,Fahrschule Luana,Kümmertshauserstrasse 11b,8586 Erlen,,,,3164172,3164219,1,Frau,Luana Naef,Fahrschule Luana,,,,Kümmertshauserstrasse 11b,,8586,0,Erlen,N,nicht bestellt,Y,,nicht bestellt,2,Frau,,,Luana,Naef,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Naef,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1708,B,Frau,Sonja Willi,FAHRSCHULE WILLI,Wiesenstrasse 6,8589 Sitterdorf,,,,4105818,4105838,1,Frau,Sonja Willi,FAHRSCHULE WILLI,,,,Wiesenstrasse 6,,8589,0,Sitterdorf,N,nicht bestellt,Y,www.fahrschule-willi.ch,nicht bestellt,2,Frau,,,Sonja,Willi,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Willi,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
473,B,Herr,Hugo Müller,Autofahrschule,Kreuzlingerstrasse 41B,8590 Romanshorn,,,,671594,773847,1,Herr,Hugo Müller,Autofahrschule,,,,Kreuzlingerstrasse 41B,,8590,0,Romanshorn,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Hugo,Müller,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Müller,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
2006,B,NAUTIKA AG,Friedrichshafnerstrasse 50,8590 Romanshorn,,,,,,5723344,0,1,,NAUTIKA AG,,,,,Friedrichshafnerstrasse 50,,8590,0,Romanshorn,N,nicht bestellt,Y,www.pro-nautik.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,Sehr geehrte Damen und Herren,TG,nicht bestellt,nicht bestellt,nicht bestellt,CHE-240.299.177,855300A,Autofahrschulen,01-Sep,AG,nicht bestellt,,ja
1281,B,Frau,Rita Weymann,Autofahrschule,Arbonerstrasse 53a,8590 Romanshorn,,,,3182690,3182745,1,Frau,Rita Weymann,Autofahrschule,,,,Arbonerstrasse 53a,,8590,0,Romanshorn,N,nicht bestellt,Y,www.fahrschule-rita.ch,nicht bestellt,2,Frau,,,Rita,Weymann,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Weymann,TG,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
619,B,Herr,Ioannis Stergiadis,Fahrschule,Gumpisbüelstrasse 49,8600 Dübendorf,,,,1511256,1511524,1,Herr,Ioannis Stergiadis,Fahrschule,,,,Gumpisbüelstrasse 49,,8600,0,Dübendorf,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Ioannis,Stergiadis,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Stergiadis,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
618,B,Herr,Andreas Graf,ANDIGRAF.CH FAHRSCHULE,Zwinggartenstrasse 67,8600 Dübendorf,,,,1508966,1509067,1,Herr,Andreas Graf,ANDIGRAF.CH FAHRSCHULE,,,,Zwinggartenstrasse 67,,8600,0,Dübendorf,N,nicht bestellt,Y,www.andigraf.ch,nicht bestellt,1,Herr,,,Andreas,Graf,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Graf,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
211,B,Herr,Peter Zaugg,Autofahrschule,Riedweg 4,8600 Dübendorf,,,,507257,300357,1,Herr,Peter Zaugg,Autofahrschule,,,,Riedweg 4,,8600,0,Dübendorf,N,nicht bestellt,Y,www.fahrschule-zaugg.ch,nicht bestellt,1,Herr,,,Peter,Zaugg,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Zaugg,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
152,B,Herr,Fritz Ott,Autofahrschule,Grüzenstrasse 53,8600 Dübendorf,,,,476840,283263,1,Herr,Fritz Ott,Autofahrschule,,,,Grüzenstrasse 53,,8600,0,Dübendorf,N,nicht bestellt,Y,,nicht bestellt,1,Herr,,,Fritz,Ott,,,,Geschäftsführer/Inhaber,Sehr geehrter Herr Ott,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
608,B,Frau,Brigitte Baumgartner,Autofahrschule,Föhrlibuckstrasse 21,8600 Dübendorf,,,,1494588,1500450,1,Frau,Brigitte Baumgartner,Autofahrschule,,,,Föhrlibuckstrasse 21,,8600,0,Dübendorf,N,nicht bestellt,Y,,nicht bestellt,2,Frau,,,Brigitte,Baumgartner,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Baumgartner,ZH,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1422,B,Fahrschule Baschi Grup AG,Frau Gabriela Colomberotto,Ueberlandstrasse 212,8600 Dübendorf,,,,,3592566,4999296,1,,Fahrschule Baschi Grup AG,,,,,Ueberlandstrasse 212,,8600,0,Dübendorf,N,nicht bestellt,Y,www.fahrschule-baschi.ch,nicht bestellt,2,Frau,,,Gabriela,Colomberotto,,,,Geschäftsführer/Inhaber,Sehr geehrte Frau Colomberotto,ZH,nicht bestellt,nicht bestellt,nicht bestellt,CHE-401.136.414,855300,Autofahrschulen & Flugschulen,01-Sep,AG,nicht bestellt,,ja
